Year,Round,Winner,Loser,Winner_Code,Loser_Code,Tm_Win,BPM_Contribution_Win,MP_Win,Winner_Bench_BPM,Tm_Lose,BPM_Contribution_Lose,MP_Lose,Loser_Bench_BPM,Efficiency_Diff
2015.0,Western Conf First Round,Los Angeles Clippers,San Antonio Spurs,LAC,SAS,LAC,-2177.3,953,-2.2846799580272825,SAS,2461.0,667,3.689655172413793,-5.974335130441076
2015.0,Western Conf First Round,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,MEM,-580.4999999999999,952,-0.609768907563025,POR,819.5,365,2.245205479452055,-2.85497438701508
2015.0,Eastern Conf Semifinals,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,CLE,-1680.6,1509,-1.1137176938369782,CHI,-2159.4,871,-2.4792192881745123,1.3655015943375342
2015.0,Eastern Conf Semifinals,Atlanta Hawks,Washington Wizards,ATL,WAS,ATL,-2671.6,1190,-2.2450420168067224,WAS,-780.1999999999999,872,-0.8947247706422018,-1.3503172461645208
2015.0,Western Conf Semifinals,Houston Rockets,Los Angeles Clippers,HOU,LAC,HOU,-1154.5,1327,-0.8700075357950263,LAC,-2177.3,953,-2.2846799580272825,1.4146724222322562
2015.0,Western Conf Semifinals,Golden State Warriors,Memphis Grizzlies,GSW,MEM,GSW,1726.8999999999999,1624,1.0633620689655172,MEM,-580.4999999999999,952,-0.609768907563025,1.6731309765285423
2015.0,Eastern Conf Finals,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,CLE,-1680.6,1509,-1.1137176938369782,ATL,-2671.6,1190,-2.2450420168067224,1.1313243229697443
2015.0,Western Conf Finals,Golden State Warriors,Houston Rockets,GSW,HOU,GSW,1726.8999999999999,1624,1.0633620689655172,HOU,-1154.5,1327,-0.8700075357950263,1.9333696047605435
2015.0,Finals,Golden State Warriors,Cleveland Cavaliers,GSW,CLE,GSW,1726.8999999999999,1624,1.0633620689655172,CLE,-1680.6,1509,-1.1137176938369782,2.1770797628024954
2014.0,Eastern Conf First Round,Indiana Pacers,Atlanta Hawks,IND,ATL,IND,-1963.5,1158,-1.6955958549222798,ATL,343.5000000000001,505,0.6801980198019805,-2.3757938747242604
2014.0,Eastern Conf First Round,Miami Heat,Charlotte Bobcats,MIA,CHA,MIA,-1523.0000000000002,2123,-0.7173810645313237,CHA,-1208.3,338,-3.574852071005917,2.8574710064745936
2014.0,Eastern Conf First Round,Brooklyn Nets,Toronto Raptors,BRK,TOR,BRK,-799.4000000000001,1038,-0.7701348747591523,TOR,768.9000000000001,578,1.3302768166089967,-2.1004116913681488
2014.0,Eastern Conf First Round,Washington Wizards,Chicago Bulls,WAS,CHI,WAS,-2392.7,675,-3.5447407407407403,CHI,129.00000000000006,346,0.3728323699421967,-3.917573110682937
2014.0,Western Conf First Round,San Antonio Spurs,Dallas Mavericks,SAS,DAL,SAS,6229.7,2292,2.7180191972076786,DAL,2400.7,650,3.6933846153846153,-0.9753654181769367
2014.0,Western Conf First Round,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,OKC,-2518.8,1934,-1.3023784901758015,MEM,967.2,643,1.5041990668740282,-2.8065775570498297
2014.0,Western Conf First Round,Los Angeles Clippers,Golden State Warriors,LAC,GSW,LAC,-261.49999999999994,973,-0.26875642343268236,GSW,-619.6,435,-1.4243678160919542,1.1556113926592717
2014.0,Western Conf First Round,Portland Trail Blazers,Houston Rockets,POR,HOU,POR,-1828.9,556,-3.2893884892086334,HOU,543.2,405,1.3412345679012347,-4.630623057109868
2014.0,Eastern Conf Semifinals,Indiana Pacers,Washington Wizards,IND,WAS,IND,-1963.5,1158,-1.6955958549222798,WAS,-2392.7,675,-3.5447407407407403,1.8491448858184605
2014.0,Eastern Conf Semifinals,Miami Heat,Brooklyn Nets,MIA,BRK,MIA,-1523.0000000000002,2123,-0.7173810645313237,BRK,-799.4000000000001,1038,-0.7701348747591523,0.05275381022782866
2014.0,Western Conf Semifinals,San Antonio Spurs,Portland Trail Blazers,SAS,POR,SAS,6229.7,2292,2.7180191972076786,POR,-1828.9,556,-3.2893884892086334,6.007407686416312
2014.0,Western Conf Semifinals,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,OKC,-2518.8,1934,-1.3023784901758015,LAC,-261.49999999999994,973,-0.26875642343268236,-1.0336220667431193
2014.0,Eastern Conf Finals,Miami Heat,Indiana Pacers,MIA,IND,MIA,-1523.0000000000002,2123,-0.7173810645313237,IND,-1963.5,1158,-1.6955958549222798,0.9782147903909562
2014.0,Western Conf Finals,San Antonio Spurs,Oklahoma City Thunder,SAS,OKC,SAS,6229.7,2292,2.7180191972076786,OKC,-2518.8,1934,-1.3023784901758015,4.02039768738348
2014.0,Finals,San Antonio Spurs,Miami Heat,SAS,MIA,SAS,6229.7,2292,2.7180191972076786,MIA,-1523.0000000000002,2123,-0.7173810645313237,3.4354002617390025
2013.0,Eastern Conf First Round,Miami Heat,Milwaukee Bucks,MIA,MIL,MIA,1501.3,2069,0.7256162397293379,MIL,-213.10000000000002,307,-0.6941368078175897,1.4197530475469275
2013.0,Eastern Conf First Round,New York Knicks,Boston Celtics,NYK,BOS,NYK,-272.8000000000001,1053,-0.2590693257359925,BOS,-236.10000000000005,344,-0.6863372093023258,0.4272678835663333
2013.0,Eastern Conf First Round,Indiana Pacers,Atlanta Hawks,IND,ATL,IND,-2792.2999999999997,1063,-2.626810912511759,ATL,-239.30000000000007,483,-0.4954451345755695,-2.1313657779361894
2013.0,Eastern Conf First Round,Chicago Bulls,Brooklyn Nets,CHI,BRK,CHI,-1042.8000000000002,512,-2.0367187500000004,BRK,-749.3000000000001,476,-1.5741596638655464,-0.46255908613445396
2013.0,Western Conf First Round,Oklahoma City Thunder,Houston Rockets,OKC,HOU,OKC,318.6,869,0.36662830840046035,HOU,-206.20000000000002,304,-0.6782894736842106,1.044917782084671
2013.0,Western Conf First Round,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,SAS,1032.6,1857,0.5560581583198707,LAL,-1384.2,284,-4.873943661971831,5.430001820291702
2013.0,Western Conf First Round,Golden State Warriors,Denver Nuggets,GSW,DEN,GSW,647.2,1176,0.5503401360544218,DEN,-1139.7,557,-2.046140035906643,2.5964801719610646
2013.0,Western Conf First Round,Memphis Grizzlies,Los Angeles Clippers,MEM,LAC,MEM,-606.5,1062,-0.5710922787193974,LAC,816.9000000000001,663,1.2321266968325792,-1.8032189755519767
2013.0,Eastern Conf Semifinals,Miami Heat,Chicago Bulls,MIA,CHI,MIA,1501.3,2069,0.7256162397293379,CHI,-1042.8000000000002,512,-2.0367187500000004,2.762334989729338
2013.0,Eastern Conf Semifinals,Indiana Pacers,New York Knicks,IND,NYK,IND,-2792.2999999999997,1063,-2.626810912511759,NYK,-272.8000000000001,1053,-0.2590693257359925,-2.3677415867757663
2013.0,Western Conf Semifinals,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,MEM,-606.5,1062,-0.5710922787193974,OKC,318.6,869,0.36662830840046035,-0.9377205871198577
2013.0,Western Conf Semifinals,San Antonio Spurs,Golden State Warriors,SAS,GSW,SAS,1032.6,1857,0.5560581583198707,GSW,647.2,1176,0.5503401360544218,0.00571802226544893
2013.0,Eastern Conf Finals,Miami Heat,Indiana Pacers,MIA,IND,MIA,1501.3,2069,0.7256162397293379,IND,-2792.2999999999997,1063,-2.626810912511759,3.3524271522410967
2013.0,Western Conf Finals,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,SAS,1032.6,1857,0.5560581583198707,MEM,-606.5,1062,-0.5710922787193974,1.1271504370392682
2013.0,Finals,Miami Heat,San Antonio Spurs,MIA,SAS,MIA,1501.3,2069,0.7256162397293379,SAS,1032.6,1857,0.5560581583198707,0.16955808140946715
2012.0,Eastern Conf First Round,Philadelphia 76ers,Chicago Bulls,PHI,CHI,PHI,566.0,984,0.5752032520325203,CHI,190.39999999999995,412,0.462135922330097,0.11306732970242334
2012.0,Eastern Conf First Round,Miami Heat,New York Knicks,MIA,NYK,MIA,-246.89999999999992,1082,-0.2281885397412199,NYK,-594.6999999999999,459,-1.2956427015250542,1.0674541617838345
2012.0,Eastern Conf First Round,Indiana Pacers,Orlando Magic,IND,ORL,IND,-581.9999999999997,772,-0.7538860103626939,ORL,-504.70000000000005,371,-1.360377358490566,0.6064913481278722
2012.0,Eastern Conf First Round,Boston Celtics,Atlanta Hawks,BOS,ATL,BOS,-1810.2999999999997,1077,-1.6808727948003712,ATL,-1155.2,323,-3.5764705882352943,1.895597793434923
2012.0,Western Conf First Round,San Antonio Spurs,Utah Jazz,SAS,UTA,SAS,3010.5,1377,2.1862745098039214,UTA,-440.6,375,-1.1749333333333334,3.3612078431372545
2012.0,Western Conf First Round,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,OKC,1174.9,1664,0.7060697115384615,DAL,-440.70000000000005,374,-1.178342245989305,1.8844119575277665
2012.0,Western Conf First Round,Los Angeles Lakers,Denver Nuggets,LAL,DEN,LAL,-2179.9,766,-2.8458224543080943,DEN,1256.6999999999998,670,1.8756716417910444,-4.721494096099139
2012.0,Western Conf First Round,Los Angeles Clippers,Memphis Grizzlies,LAC,MEM,LAC,1345.1,1041,1.2921229586935639,MEM,-497.40000000000003,470,-1.0582978723404255,2.3504208310339894
2012.0,Eastern Conf Semifinals,Miami Heat,Indiana Pacers,MIA,IND,MIA,-246.89999999999992,1082,-0.2281885397412199,IND,-581.9999999999997,772,-0.7538860103626939,0.525697470621474
2012.0,Eastern Conf Semifinals,Boston Celtics,Philadelphia 76ers,BOS,PHI,BOS,-1810.2999999999997,1077,-1.6808727948003712,PHI,566.0,984,0.5752032520325203,-2.2560760468328915
2012.0,Western Conf Semifinals,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,SAS,3010.5,1377,2.1862745098039214,LAC,1345.1,1041,1.2921229586935639,0.8941515511103575
2012.0,Western Conf Semifinals,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,OKC,1174.9,1664,0.7060697115384615,LAL,-2179.9,766,-2.8458224543080943,3.5518921658465556
2012.0,Western Conf Finals,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,OKC,1174.9,1664,0.7060697115384615,SAS,3010.5,1377,2.1862745098039214,-1.4802047982654598
2012.0,Eastern Conf Finals,Miami Heat,Boston Celtics,MIA,BOS,MIA,-246.89999999999992,1082,-0.2281885397412199,BOS,-1810.2999999999997,1077,-1.6808727948003712,1.4526842550591512
2012.0,Finals,Miami Heat,Oklahoma City Thunder,MIA,OKC,MIA,-246.89999999999992,1082,-0.2281885397412199,OKC,1174.9,1664,0.7060697115384615,-0.9342582512796814
2011.0,Eastern Conf First Round,Chicago Bulls,Indiana Pacers,CHI,IND,CHI,-264.0,1185,-0.22278481012658227,IND,53.39999999999995,443,0.12054176072234751,-0.3433265708489298
2011.0,Eastern Conf First Round,Miami Heat,Philadelphia 76ers,MIA,PHI,MIA,-831.0,1414,-0.5876944837340877,PHI,-517.8,423,-1.2241134751773048,0.6364189914432171
2011.0,Eastern Conf First Round,Boston Celtics,New York Knicks,BOS,NYK,BOS,-1550.5,610,-2.5418032786885245,NYK,42.200000000000045,379,0.11134564643799484,-2.6531489251265192
2011.0,Eastern Conf First Round,Atlanta Hawks,Orlando Magic,ATL,ORL,ATL,-545.7,909,-0.6003300330033003,ORL,-201.5999999999999,463,-0.43542116630669525,-0.1649088666966051
2011.0,Western Conf First Round,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,MEM,828.6999999999999,1099,0.754049135577798,SAS,271.79999999999995,536,0.5070895522388059,0.24695958333899204
2011.0,Western Conf First Round,Los Angeles Lakers,New Orleans Hornets,LAL,NOH,LAL,-873.0,756,-1.1547619047619047,NOH,-1487.3,377,-3.9450928381962864,2.7903309334343818
2011.0,Western Conf First Round,Dallas Mavericks,Portland Trail Blazers,DAL,POR,DAL,2726.7,1792,1.521595982142857,POR,-87.70000000000002,394,-0.22258883248730968,1.7441848146301668
2011.0,Western Conf First Round,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,OKC,3119.4,1531,2.037491835401698,DEN,-229.19999999999996,490,-0.4677551020408163,2.5052469374425144
2011.0,Eastern Conf Semifinals,Chicago Bulls,Atlanta Hawks,CHI,ATL,CHI,-264.0,1185,-0.22278481012658227,ATL,-545.7,909,-0.6003300330033003,0.3775452228767181
2011.0,Eastern Conf Semifinals,Miami Heat,Boston Celtics,MIA,BOS,MIA,-831.0,1414,-0.5876944837340877,BOS,-1550.5,610,-2.5418032786885245,1.9541087949544367
2011.0,Western Conf Semifinals,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,DAL,2726.7,1792,1.521595982142857,LAL,-873.0,756,-1.1547619047619047,2.6763578869047615
2011.0,Western Conf Semifinals,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,OKC,3119.4,1531,2.037491835401698,MEM,828.6999999999999,1099,0.754049135577798,1.2834426998239001
2011.0,Eastern Conf Finals,Miami Heat,Chicago Bulls,MIA,CHI,MIA,-831.0,1414,-0.5876944837340877,CHI,-264.0,1185,-0.22278481012658227,-0.3649096736075055
2011.0,Western Conf Finals,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,DAL,2726.7,1792,1.521595982142857,OKC,3119.4,1531,2.037491835401698,-0.5158958532588411
2011.0,Finals,Dallas Mavericks,Miami Heat,DAL,MIA,DAL,2726.7,1792,1.521595982142857,MIA,-831.0,1414,-0.5876944837340877,2.1092904658769447
2010.0,Eastern Conf First Round,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,CLE,-689.1000000000001,821,-0.8393422655298418,CHI,-1279.1000000000001,256,-4.9964843750000005,4.157142109470159
2010.0,Eastern Conf First Round,Orlando Magic,Charlotte Bobcats,ORL,CHA,ORL,2028.5,1091,1.8593033913840513,CHA,-138.29999999999995,313,-0.44185303514376983,2.3011564265278213
2010.0,Eastern Conf First Round,Atlanta Hawks,Milwaukee Bucks,ATL,MIL,ATL,-2312.1,783,-2.952873563218391,MIL,-299.3999999999999,542,-0.5523985239852397,-2.400475039233151
2010.0,Eastern Conf First Round,Boston Celtics,Miami Heat,BOS,MIA,BOS,257.9,1615,0.15969040247678018,MIA,-1353.1,478,-2.8307531380753135,2.9904435405520937
2010.0,Western Conf First Round,Los Angeles Lakers,Oklahoma City Thunder,LAL,OKC,LAL,-1162.6000000000001,1529,-0.7603662524525835,OKC,-596.3999999999999,516,-1.1558139534883718,0.3954477010357883
2010.0,Western Conf First Round,San Antonio Spurs,Dallas Mavericks,SAS,DAL,SAS,-918.1,749,-1.2257676902536716,DAL,-53.40000000000006,496,-0.10766129032258077,-1.1181063999310907
2010.0,Western Conf First Round,Phoenix Suns,Portland Trail Blazers,PHO,POR,PHO,1110.6000000000001,1516,0.7325857519788919,POR,-1035.0,566,-1.8286219081272084,2.5612076601061
2010.0,Western Conf First Round,Utah Jazz,Denver Nuggets,UTA,DEN,UTA,1014.5,701,1.4472182596291012,DEN,-539.7,485,-1.1127835051546393,2.5600017647837405
2010.0,Eastern Conf Semifinals,Boston Celtics,Cleveland Cavaliers,BOS,CLE,BOS,257.9,1615,0.15969040247678018,CLE,-689.1000000000001,821,-0.8393422655298418,0.9990326680066219
2010.0,Eastern Conf Semifinals,Orlando Magic,Atlanta Hawks,ORL,ATL,ORL,2028.5,1091,1.8593033913840513,ATL,-2312.1,783,-2.952873563218391,4.812176954602442
2010.0,Western Conf Semifinals,Los Angeles Lakers,Utah Jazz,LAL,UTA,LAL,-1162.6000000000001,1529,-0.7603662524525835,UTA,1014.5,701,1.4472182596291012,-2.207584512081685
2010.0,Western Conf Semifinals,Phoenix Suns,San Antonio Spurs,PHO,SAS,PHO,1110.6000000000001,1516,0.7325857519788919,SAS,-918.1,749,-1.2257676902536716,1.9583534422325635
2010.0,Western Conf Finals,Los Angeles Lakers,Phoenix Suns,LAL,PHO,LAL,-1162.6000000000001,1529,-0.7603662524525835,PHO,1110.6000000000001,1516,0.7325857519788919,-1.4929520044314755
2010.0,Eastern Conf Finals,Boston Celtics,Orlando Magic,BOS,ORL,BOS,257.9,1615,0.15969040247678018,ORL,2028.5,1091,1.8593033913840513,-1.699612988907271
2010.0,Finals,Los Angeles Lakers,Boston Celtics,LAL,BOS,LAL,-1162.6000000000001,1529,-0.7603662524525835,BOS,257.9,1615,0.15969040247678018,-0.9200566549293636
