Year,Round,TeamA,TeamB,TeamA_Bench_VORP,TeamB_Bench_VORP,Diff_VORP,Diff_BPM,Diff_PPG,Target_Win
2010.0,Eastern Conf First Round,CLE,CHI,0.0375,-0.0428571428571428,0.0803571428571428,4.157142109470159,-1.8600000000000008,1
2010.0,Eastern Conf First Round,ORL,CHA,0.1428571428571428,0.0142857142857142,0.1285714285714285,2.3011564265278213,-5.342857142857143,1
2010.0,Eastern Conf First Round,ATL,MIL,-0.025,0.0428571428571428,-0.0678571428571428,-2.400475039233151,-1.8584415584415588,1
2010.0,Eastern Conf First Round,MIA,BOS,0.0,0.1125,-0.1125,-2.9904435405520937,4.171666666666666,0
2010.0,Western Conf First Round,LAL,OKC,0.0375,0.0125,0.025,0.3954477010357883,-3.93768115942029,1
2010.0,Western Conf First Round,DAL,SAS,0.0285714285714285,0.0,0.0285714285714285,1.1181063999310907,2.203333333333333,0
2010.0,Western Conf First Round,POR,PHO,-0.0125,0.1571428571428571,-0.1696428571428571,-2.5612076601061,5.202083333333334,0
2010.0,Western Conf First Round,UTA,DEN,0.0857142857142857,0.0142857142857142,0.0714285714285714,2.5600017647837405,-1.563333333333333,1
2010.0,Eastern Conf Semifinals,BOS,CLE,0.1125,0.0375,0.075,0.999032668006622,-1.0916666666666666,1
2010.0,Eastern Conf Semifinals,ORL,ATL,0.1428571428571428,-0.025,0.1678571428571428,4.812176954602442,-0.5701298701298696,1
2010.0,Western Conf Semifinals,LAL,UTA,0.0375,0.0857142857142857,-0.0482142857142857,-2.207584512081685,-2.424347826086957,1
2010.0,Western Conf Semifinals,PHO,SAS,0.1571428571428571,0.0,0.1571428571428571,1.9583534422325637,-0.8987500000000006,1
2010.0,Western Conf Finals,PHO,LAL,0.1571428571428571,0.0375,0.1196428571428571,1.4929520044314757,1.0355978260869565,0
2010.0,Eastern Conf Finals,ORL,BOS,0.1428571428571428,0.1125,0.0303571428571428,1.699612988907271,0.9488095238095242,0
2010.0,Finals,BOS,LAL,0.1125,0.0375,0.075,0.9200566549293636,-0.1873188405797101,0
